IdPF,ValorGenericoPF,ValorMGPF
5590,"20,34","21,83"
5591,"22,04","23,9"
5592,"40,88","43,87"
5593,"198,17","212,67"
5594,"7,06","7,57"
5595,"9,24","9,91"
5596,"434,58","466,38"
5597,"20,81","22,33"
5598,"70,43","75,59"
5599,"17,11","18,37"
5600,"27,47","29,48"
5601,"88,26","94,72"
5602,"19,88","21,55"
5603,"20,52","22,26"
5604,"24,48","26,54"
5605,"38,26","41,06"
5606,"316,23","339,37"
5607,"451,6","484,65"
5608,"26,19","28,11"
5609,"130,97","140,55"
5610,"11,73","12,59"
5611,"17,59","18,88"
5612,"37,02","39,73"
5613,"26,3","28,22"
5614,"24,57","26,37"
5615,"22,56","24,21"
5616,"211,92","227,43"
5617,"33,53","35,99"
5618,"1720,33","1846,21"
5619,"13,66","14,66"
5620,"76,69","82,3"
5621,"64,38","69,09"
5622,"13,56","14,55"
5623,"55,75","60,45"
5624,"29,44","31,93"
5625,"11,02","11,95"
5626,"23,5","25,49"
5627,"9,6","10,41"
5628,"11,05","11,98"
5629,"17,33","18,8"
5630,"73,45","78,83"
5631,"64,97","70,45"
5632,"64,91","69,66"
5633,"90,4","97,01"
5634,"79,36","85,17"
5635,"52,72","56,57"
5636,"12,13","13,16"
5637,"849,68","921,39"
5638,"163,66","175,63"
5639,"174,66","187,44"
5640,"110,84","118,95"
5641,"9,89","10,73"
5642,"28,07","30,12"
5643,"119,98","128,76"
5644,"795,25","853,44"
5645,"15,31","16,43"
5646,"199,02","213,59"
5647,"23,77","25,51"
5648,"14,43","15,49"
5649,"27,31","29,61"
5650,"13,88","14,89"
5651,"20,51","22,01"
5652,"37,31","40,04"
5653,"28,45","30,54"
5654,"49,67","53,3"
5655,"23,13","24,82"
5656,"22,67","24,59"
5657,"66,61","71,49"
5658,"27,73","30,07"
5659,"36,26","39,32"
5660,"1323,67","1420,52"
5661,"6,15","6,6"
5662,"149,08","159,99"
5663,"21,8","23,39"
5664,"29,82",32
5665,"137,25","147,29"
5666,"59,18","64,17"
5667,"111,72","121,15"
5668,"64,47","69,18"
5669,"122,47","131,43"
5670,"2951,67","3167,65"
5671,"849,21","920,87"
5672,"2825,54","3063,99"
5673,"90,99","98,67"
5674,"302,74","328,29"
5675,"86,4","92,72"
5676,"161,88","173,72"
5677,"307,68","330,2"
5678,"408,48","438,37"
5679,"780,11","837,19"
5680,"73,82","79,22"
5681,"58,93","63,24"
5682,"9,17","9,84"
5683,"167,06","179,28"
5684,"20,17","21,87"
5685,"4151,76","4455,55"
5686,"162,22","174,09"
5687,"1297,67","1392,62"
5688,"22,38","24,01"
5689,"68,77","73,8"
5690,"35,85","38,48"
5691,"100,07","107,39"
5692,"176,36","189,27"
5693,"52,65","56,5"
5694,"95,5","102,49"
5695,"198,03","212,52"
5696,"294,81","316,38"
5697,"25,23","27,36"
5698,"48,25","51,78"
5699,"28,82","30,93"
5700,"6,86","7,44"
5701,"12,34","13,38"
5702,"9,88","10,6"
5703,"72,83","78,16"
5704,"212,88","228,45"
5705,"26,53","28,48"
5706,"48,59","52,15"
5707,"134,11","143,93"
5708,"1480,41","1588,73"
5709,"15,5","16,63"
5710,"5,11","5,49"
5711,"25,7","27,59"
5712,"7,68","8,24"
5713,"25,58","27,74"
5714,"217,55","233,46"
5715,"293,64","315,12"
5716,"2075,32","2227,17"
5717,"3773,73","4049,85"
5718,"52,97","56,84"
5719,"846,35","908,28"
5720,"109,93","117,98"
5721,"56,79","61,58"
5722,"19,08","20,48"
5723,"114,67","123,06"
5724,"162,18","174,05"
5725,"17,16","18,61"
5726,"21,25","23,04"
5727,"34,73","37,66"
5728,"11,72","12,57"
5729,"7,48","8,02"
5730,40,"42,93"
5731,"39,02","41,88"
5732,"16,57","17,78"
5733,"26,4","28,33"
5734,"132,22","143,38"
5735,"61,12","66,28"
5736,"78,93","85,59"
5737,"7,89","8,56"
5738,"11,44","12,41"
5739,"67,81","72,77"
5740,"189,7","203,59"
5741,"56,49","61,25"
5742,"97,75","104,9"
5743,"2101,14","2254,88"
5744,"10,91","11,71"
5745,"14,98","16,07"
5746,"78,25","83,98"
5747,"61,23","65,71"
5748,"177,39","190,37"
5749,"59,58","63,94"
5750,"210,11","225,49"
5751,"52,66","56,51"
5752,"22,43","24,32"
5753,"5,96","6,47"
5754,"8,79","9,54"
5755,"70,49","75,65"
5756,"47,64","51,12"
5757,"108,97","116,94"
5758,"190,88","204,84"
5759,"29,34","31,49"
5760,"371,86","399,07"
5761,"178,16","191,2"
5762,"129,24","138,7"
5763,1301,"1396,19"
5764,"18,4","19,74"
5765,"10,55","11,44"
5766,"17,03","18,28"
5767,"181,69","194,99"
5768,"257,7","276,56"
5769,"98,64","105,85"
5770,"102,27","110,9"
5771,"196,08","212,63"
5772,"71,69","76,94"
5773,"30,69","32,94"
5774,"270,19","289,96"
5775,"77,18","82,83"
5776,"240,72","261,04"
5777,"169,46","183,76"
5778,"243,42","263,97"
5779,"49,34","53,51"
5780,"91,82","99,57"
5781,"340,77","369,53"
5782,"521,61","565,63"
5783,"62,99","68,31"
5784,"189,05","205,01"
5785,"35,53","38,13"
5786,"106,65","114,45"
5787,"71,09","76,29"
5788,"45,45","48,78"
5789,"15,77","16,93"
5790,"34,13","36,62"
5791,"31,51","33,82"
5792,"8,53","9,16"
5793,"117,95","126,59"
5794,"32,82","35,22"
5795,"80,5","86,39"
5796,"249,24","267,48"
5797,"83,61","89,73"
5798,"291,38","312,7"
5799,"28,24","30,63"
5800,"71,85","77,11"
5801,"104,26","111,89"
5802,"105,15","112,84"
5803,"12,5","13,56"
5804,"18,93","20,53"
5805,"26,43","28,66"
5806,"19,31","20,72"
5807,"87,8","94,22"
5808,"38,61","41,44"
5809,"175,63","188,48"
5810,"17,61","18,9"
5811,"90,81","97,45"
5812,"65,44","70,23"
5813,"108,86","116,83"
5814,"50,71","54,99"
5815,"60,37","65,46"
5816,"86,37","93,66"
5817,"160,23","171,95"
5818,"62,13","66,67"
5819,"112,39","120,61"
5820,"254,73","273,37"
5821,"22,48","24,12"
5822,"50,94","54,67"
5823,"37,7","40,46"
5824,"94,28","101,18"
5825,"178,45","191,51"
5826,"133,72","143,5"
5827,"204,08","219,01"
5828,"267,98","287,59"
5829,"40,97","43,96"
5830,"175,57","188,41"
5831,"351,15","376,84"
5832,"14,55","15,61"
5833,"36,35","39,01"
5834,"145,84","156,51"
5835,"119,33","128,06"
5836,"238,68","256,15"
5837,"477,39","512,32"
5838,"20,97","22,74"
5839,"39,44","42,77"
5840,"51,61","55,96"
5841,"15,49","16,62"
5842,"50,05","54,27"
5843,"46,77","50,71"
5844,"394,56","423,43"
5845,"105,42","114,32"
5846,"252,73","274,06"
5847,"51,61","55,39"
5848,"98,91","106,15"
5849,"146,16","156,85"
5850,"23,29","25,25"
5851,"30,29","32,84"
5852,"60,59","65,7"
5853,"76,3","81,88"
5854,"24,94","26,77"
5855,"106,9","114,72"
5856,"28,8","30,9"
5857,"123,42","132,45"
5858,"70,7","76,67"
5859,"106,05",115
5860,"212,11","230,01"
5861,"15,51","16,65"
5862,"38,78","41,62"
5863,"146,11","156,8"
5864,"438,33","470,4"
5865,"223,66","240,02"
5866,"670,98","720,07"
5867,"15,47","16,6"
5868,"38,65","41,48"
5869,"115,95","124,44"
5870,"92,59","99,37"
5871,"185,17","198,72"
5872,"33,5","36,33"
5873,"44,16","47,88"
5874,"58,92","63,9"
5875,"88,37","95,83"
5876,"159,2","170,85"
5877,"39,81","42,72"
5878,"238,81","256,28"
5879,"41,08","44,09"
5880,"7,9","8,57"
5881,"11,87","12,87"
5882,"23,15","24,84"
5883,"17,15","18,4"
5884,"13,01","13,96"
5885,"29,85","32,37"
5886,"8,62","9,35"
5887,"9,06","9,82"
5888,"44,27","48,01"
5889,"8,03","8,62"
5890,"15,65","16,97"
5891,"48,99","53,12"
5892,"13,81","14,97"
5893,"35,84","38,46"
5894,"43,43","46,61"
5895,"37,7","40,88"
5896,"19,6","21,25"
5897,"20,44","22,17"
5898,"27,25","29,55"
5899,"25,27","27,12"
5900,"18,52","20,09"
5901,"27,21","29,51"
5902,"13,45","14,44"
5903,"18,3","19,63"
5904,"21,97","23,57"
5905,"26,5","28,44"
5906,"46,61","50,02"
5907,"1754,16","1882,51"
5908,"36,94","40,06"
5909,"67,5","73,19"
5910,"81,93","87,93"
5911,"117,03","125,6"
5912,"120,47","129,28"
5913,"81,03","86,96"
5914,"29,99","32,18"
5915,"95,53","103,59"
5916,"104,01","111,62"
5917,"913,06","979,87"
5918,"163,64","177,45"
5919,"1162,47","1247,52"
5920,"111,3","119,44"
5921,"139,92","150,16"
5922,"134,52","144,37"
5923,"99,22","106,48"
5924,"116,3","124,8"
5925,"225,95","242,49"
5926,"91,22","97,89"
5927,"323,03","346,67"
5928,"146,56","157,28"
5929,"391,19","419,82"
5930,"531,95","570,88"
5931,"336,68","361,32"
5932,"1081,11","1160,22"
5933,"264,77","284,15"
5934,"1884,46","2022,34"
5935,"3768,88","4044,65"
5936,"562,83","604,01"
5937,"184,47","197,96"
5938,"79,93","85,78"
5939,"135,51","145,43"
5940,"1675,9","1798,52"
5941,"6775,17","7270,91"
5942,"131,77","141,41"
5943,"150,84","161,88"
5944,"204,05","218,98"
5945,"12,14","13,02"
5946,"606,83","651,23"
5947,"164,91","176,98"
5948,"329,69","353,82"
5949,"131,32","142,4"
5950,"65,66","71,2"
5951,"126,31","136,97"
5952,"7637,39","8196,22"
5953,"65,46","70,99"
5954,"120,57","129,39"
5955,"180,56","193,77"
5956,"80,19","86,95"
5957,"26,71","28,96"
5958,"48,23","51,76"
5959,"86,72","93,06"
5960,"121,39","130,27"
5961,"220,19","236,3"
5962,"36,53","39,21"
5963,"91,73","98,44"
5964,"68,65","73,67"
5965,"33,38","36,2"
5966,"32,59","34,98"
5967,"29,4","31,88"
5968,"64,47","69,91"
5969,"38,68","41,94"
5970,"53,65","58,18"
5971,"31,11","33,39"
5972,"26,07","28,27"
5973,"6,95","7,46"
5974,"20,98","22,51"
5975,"31,43","33,73"
5976,"104,85","112,52"
5977,"2,47","2,65"
5978,"10,84","11,63"
5979,"10,08","10,93"
5980,"9,72","10,54"
5981,"10,9","11,82"
5982,"22,42","24,06"
5983,"76,03","82,44"
5984,"84,36","91,48"
5985,"55,03","59,67"
5986,"85,88","93,13"
5987,"30,78","33,38"
5988,"46,55","50,48"
5989,"69,97","75,88"
5990,"29,26","31,73"
5991,"34,37","37,27"
5992,"42,96","46,59"
5993,"17,17","18,62"
5994,"130,44","139,99"
5995,"111,86","120,05"
5996,"210,28","225,67"
5997,"95,01","103,03"
5998,"14,92","16,01"
5999,"52,46","56,89"
6000,"100,57","109,06"
6001,"5,6","6,01"
6002,"93,58","100,43"
6003,"125,53","136,13"
6004,"29,11","31,57"
6005,"7,77","8,42"
6006,"10,56","11,45"
6007,"20,36","22,08"
6008,"11,63","12,61"
6009,"23,61","25,6"
6010,"10,61","11,5"
6011,"21,22","23,01"
6012,"11,42","12,38"
6013,"22,82","24,75"
6014,39,"41,85"
6015,"105,08","112,77"
6016,"28,6","30,7"
6017,"61,32","65,8"
6018,"122,59","131,56"
6019,"245,19","263,13"
6020,"58,74","63,04"
6021,"251,6","270,01"
6022,"503,25","540,07"
6023,"59,33","63,67"
6024,"254,22","272,82"
6025,"508,44","545,65"
6026,"847,38","909,38"
6027,"174,44","187,21"
6028,"348,86","374,39"
6029,"697,74","748,79"
6030,"1162,92","1248,01"
6031,"166,41","178,59"
6032,"356,59","382,68"
6033,"713,15","765,33"
6034,"1426,32","1530,68"
6035,"2377,17","2551,11"
6036,"24,35","26,4"
6037,"52,2","56,6"
6038,"104,38","113,19"
6039,"208,72","226,34"
6040,"347,9","377,26"
6041,"78,98","85,65"
6042,"169,26","183,54"
6043,"338,51","367,07"
6044,"676,98","734,11"
6045,"1128,35","1223,58"
6046,"157,47","170,76"
6047,"337,36","365,83"
6048,"674,77","731,72"
6049,"1349,54","1463,43"
6050,"2249,24","2439,06"
6051,"75,57","81,1"
6052,"113,39","121,68"
6053,"1889,47","2027,72"
6054,"184,11","197,59"
6055,"3068,61","3293,15"
6056,"88,19","94,65"
6057,"176,42","189,33"
6058,"79,86","85,71"
6059,"85,59","91,85"
6060,"159,75","171,44"
6061,"171,16","183,68"
6062,"342,32","367,37"
6063,"181,92","195,23"
6064,"363,89","390,51"
6065,"69,39","74,46"
6066,"138,75","148,9"
6067,"148,67","159,55"
6068,"198,24","212,74"
6069,"277,52","297,83"
6070,"297,36","319,12"
6071,"594,73","638,24"
6072,"4955,94","5318,57"
6073,"117,52","126,12"
6074,"167,85","180,13"
6075,235,"252,2"
6076,"251,78","270,21"
6077,"503,57","540,41"
6078,"4196,31","4503,35"
6079,"1412,03","1515,35"
6080,"32,89","35,29"
6081,"30,74","32,99"
6082,"92,2","98,95"
6083,"50,7","54,41"
6084,"47,36","50,83"
6085,"142,1","152,5"
6086,"58,46","63,39"
6087,"40,82","43,8"
6088,"206,31","221,4"
6089,"89,84","96,41"
6090,"22,82","24,49"
6091,"22,4","24,04"
6092,"11,6","12,58"
6093,"34,78","37,72"
6094,"16,24","17,61"
6095,"32,46","35,2"
6096,"64,92","70,4"
6097,"115,94","125,72"
6098,"231,88","251,45"
6099,"102,82","110,34"
6100,"66,4","71,26"
6101,"199,18","213,76"
6102,"84,95","91,17"
6103,"26,84","28,8"
6104,"167,23","179,46"
6105,"30,39","32,96"
6106,"23,34","25,31"
6107,"33,12","35,91"
6108,"34,33","37,23"
6109,"51,1","55,41"
6110,"21,33","23,13"
6111,"29,07","31,53"
6112,"35,4","37,99"
6113,"81,38","88,24"
6114,"158,59","171,98"
6115,"195,42","209,72"
6116,"97,72","104,87"
6117,"134,42","144,26"
6118,"564,58","605,89"
6119,"10,32","11,19"
6120,"91,28","97,96"
6121,"91,57","98,27"
6122,"67,72","72,67"
6123,"14,44","15,5"
6124,"299,49","321,4"
6125,"15,36","16,49"
6126,"12,5","13,41"
6127,"10,02","10,76"
6128,"52,53","56,97"
6129,"42,26","45,35"
6130,15,"16,27"
6131,"13,89","15,06"
6132,"198,32","215,06"
6133,"370,32","397,41"
6134,"17,4","18,87"
6135,"634,15","687,67"
6136,"8,74","9,38"
6137,"257,91","276,78"
6138,"15,65","16,79"
6139,"178,52","191,59"
6140,"9,22","9,89"
6141,"448,16","480,95"
6142,"131,93","141,59"
6143,"17,68","18,98"
6144,"9,36","10,15"
6145,"5,72","6,13"
6146,"417,81","448,38"
6147,"632,89","679,2"
6148,"31,35",34
6149,"16,99","18,42"
6150,"30,53","32,77"
6151,"493,71","535,38"
6152,"20,76","22,28"
6153,"112,39","121,88"
6154,"20,86","22,62"
6155,"41,18","44,2"
6156,"21,39","23,2"
6157,"39,68","43,03"
6158,"21,94","23,8"
6159,"2008,09","2177,56"
6160,"5,24","5,62"
6161,"5,51","5,91"
6162,"50,8","55,09"
6163,"47,94","51,45"
6164,"637,43","684,07"
6165,"17,7","19,2"
6166,"15,32","16,44"
6167,"15,46","16,77"
6168,"593,51","643,6"
6169,"89,85","96,43"
6170,"4,99","5,35"
6171,"20,99","22,52"
6172,"95,24","102,21"
6173,"161,94","173,79"
6174,"17,72","19,01"
6175,"9,34","10,02"
6176,"8,48","9,1"
6177,"963,57","1034,07"
6178,12,"12,88"
6179,"13,77","14,94"
6180,"22,36","24,25"
6181,"104,56","113,38"
6182,"7,89","8,46"
6183,"126,88","136,16"
6184,"4,18","4,49"
6185,"104,89","112,56"
6186,"4,67","5,01"
6187,"9,44","10,13"
6188,"125,01","134,16"
6189,"13,5","14,49"
6190,"1924,05","2064,83"
6191,"6,41","6,88"
6192,"27,7","29,73"
6193,10,"10,73"
6194,"9,77","10,49"
6195,"5,63","6,04"
6196,"24,22","25,99"
6197,"7,43","7,98"
6198,"14,76",16
6199,"48,67","52,23"
6200,"19,53","20,96"
6201,"93,88","100,74"
6202,"20,31","21,79"
6203,"40,63","43,6"
6204,"1061,48","1139,15"
6205,"1469,12","1593,11"
6206,"166,01","178,16"
6207,"16,8","18,02"
6208,"33,8","36,27"
6209,"10,09","10,83"
6210,"21,32","22,88"
6211,"48,3","51,83"
6212,"24,14","25,9"
6213,"11,41","12,24"
6214,"30,85","33,11"
6215,"67,39","72,32"
6216,"139,8","150,02"
6217,"15,58","16,89"
6218,"26,49","28,72"
6219,"1311,71","1422,41"
6220,"21,82","23,66"
6221,"32,81","35,21"
6222,"34,31","36,82"
6223,"62,33","67,59"
6224,"49,02","53,16"
6225,"1694,18","1818,15"
6226,"73,95","79,37"
6227,"18,51","19,87"
6228,"74,01","79,43"
6229,"64,72","69,45"
6230,"35,8","38,41"
6231,"24,09","26,13"
6232,"37,23","39,95"
6233,"82,01","88,01"
6234,"26,88","28,84"
6235,"49,44","53,06"
6236,"60,7","65,15"
6237,"29,65","31,82"
6238,"40,42","43,38"
6239,"33,36","35,8"
6240,"263,6","282,89"
6241,"460,63","494,33"
6242,"158,17","169,74"
6243,"331,65","355,91"
6244,"5,81","6,23"
6245,"290,28","311,52"
6246,"580,57","623,05"
6247,"67,03","71,94"
6248,"468,64","502,93"
6249,"843,44","905,16"
6250,"80,45","86,34"
6251,"562,39","603,54"
6252,"1012,13","1086,18"
6253,"21,07","22,84"
6254,"90,29","97,91"
6255,"180,56","195,8"
6256,"22,5","24,4"
6257,"17,6","19,08"
6258,"13,19","14,3"
6259,"320,98","348,06"
6260,"138,34","150,01"
6261,"15,87","17,21"
6262,"57,21","62,04"
6263,"40,11","43,05"
6264,"37,56","40,73"
6265,"10,39","11,27"
6266,"83,58","89,7"
6267,"17,83","19,34"
6268,"24,3","26,35"
6269,"28,02","30,39"
6270,"34,6","37,52"
6271,"33,38","35,82"
6272,"33,59","36,43"
6273,"17,26","18,52"
6274,"33,05","35,46"
6275,"47,08","50,52"
6276,"167,97","180,26"
6277,"496,3","532,61"
6278,"31,2","33,49"
6279,"66,24","71,09"
6280,"128,76","138,18"
6281,"219,77","235,85"
6282,"31,59","33,9"
6283,"116,67","125,21"
6284,"178,92","192,01"
6285,"89,11","95,63"
6286,"271,17","291,01"
6287,"34,26","37,15"
6288,"28,21","30,59"
6289,"26,27","28,48"
6290,"75,3","80,8"
6291,"107,44","115,3"
6292,"32,25","34,61"
6293,"16,53","17,74"
6294,"25,88","27,77"
6295,"38,86","41,71"
6296,"56,73","60,88"
6297,"76,58","82,18"
6298,"49,68","53,32"
6299,"77,69","83,38"
6300,"113,45","121,76"
6301,"5,77","6,25"
6302,"21,71","23,55"
6303,"43,35",47
6304,"23,22","24,91"
6305,"29,01","31,13"
6306,"45,81","49,16"
6307,"57,26","61,45"
6308,"15,21","16,49"
6309,"363,62","394,3"
6310,"27,33","29,64"
6311,"9,88","10,71"
6312,"52,05","56,44"
6313,"68,8","74,61"
6314,"25,37","27,44"
6315,"17,7","19,14"
6316,"26,47","28,71"
6317,"16,72","18,13"
6318,"31,34","33,98"
6319,"62,7","67,99"
6320,"97,24","105,45"
6321,"364,68","395,46"
6322,"198,23","214,96"
6323,"17,89","19,4"
6324,"25,63","27,79"
6325,"87,42","94,8"
6326,"61,99","67,22"
6327,"39,08","42,38"
6328,"123,96","134,42"
6329,"97,74","105,99"
6330,"351,83","381,52"
6331,"60,03","65,1"
6332,"230,19","249,62"
6333,"654,85","710,11"
6334,"29,41","31,89"
6335,"65,76","71,31"
6336,61,"66,15"
6337,"13,43","14,56"
6338,"314,38","340,91"
6339,"22,61","24,52"
6340,"13,88","15,05"
6341,"25,86","28,04"
6342,"23,47","25,45"
6343,"25,09","27,21"
6344,"50,38","54,64"
6345,"49,55","53,73"
6346,"39,32","42,64"
6347,"12,65","13,57"
6348,"24,97","26,79"
6349,"47,4","50,87"
6350,"51,63","55,4"
6351,"15,27","16,39"
6352,"12,76","13,7"
6353,"54,7","58,71"
6354,"130,36","139,9"
6355,"279,34","299,78"
6356,"279,4","299,84"
6357,"93,57","100,41"
6358,"14,19","15,39"
6359,"70,91","76,89"
6360,"78,8","85,45"
6361,"157,58","170,87"
6362,"337,67","366,17"
6363,"675,35","732,34"
6364,"67,12","72,78"
6365,"134,23","145,56"
6366,"287,67","311,95"
6367,"575,32","623,87"
6368,"143,84","155,97"
6369,"141,7","153,66"
6370,"132,25","143,41"
6371,"283,38","307,3"
6372,"33,07","35,86"
6373,"141,69","153,64"
6374,"287,66","311,94"
6375,"33,56","36,39"
6376,"36,63","39,72"
6377,"75,16","81,5"
6378,"724,09","785,2"
6379,"1463,39","1586,89"
6380,"1829,52","1983,91"
6381,"3658,48","3967,22"
6382,"30,91","33,52"
6383,"61,81","67,03"
6384,"92,72","100,55"
6385,"231,82","251,39"
6386,"201,03","217,99"
6387,"301,56","327,01"
6388,"402,08","436,01"
6389,"502,59",545
6390,"22,64","24,55"
6391,"97,06","105,25"
6392,"26,01","28,21"
6393,"111,46","120,86"
6394,"28,05","30,41"
6395,"120,22","130,36"
6396,"14505,46","15729,61"
6397,"15,73","17,05"
6398,"11,5","12,47"
6399,"8,48","9,2"
6400,"3,84","4,12"
6401,"42,58","45,7"
6402,"11,09","12,03"
6403,"11,8","12,79"
6404,"26,14","28,35"
6405,"6,97","7,56"
6406,"32,63","35,01"
6407,"48,19","51,72"
6408,"41,97","45,51"
6409,"7,62","8,26"
6410,"10,34","11,22"
6411,"5,08","5,51"
6412,"35,86","38,88"
6413,"69,08","74,91"
6414,"86,5","93,8"
6415,"44,4","48,14"
6416,"57,5","62,35"
6417,"75,29","81,64"
6418,"232,93","249,98"
6419,"58,07","62,32"
6420,"232,59","249,61"
6421,"441,78","474,11"
6422,"69,74","74,84"
6423,"279,07","299,49"
6424,"249,05","267,27"
6425,"249,03","267,26"
6426,"498,06","534,5"
6427,"298,92","320,79"
6428,"473,34","507,98"
6429,"77,91","83,61"
6430,"63,52","68,17"
6431,"254,31","272,91"
6432,"508,59","545,8"
6433,"181,56","194,84"
6434,"544,75","584,61"
6435,"60,76","65,89"
6436,"182,37","197,77"
6437,"121,58","131,84"
6438,"364,8","395,58"
6439,"729,59","791,16"
6440,"74,12","80,37"
6441,"222,37","241,14"
6442,"444,7","482,23"
6443,"567,09","614,95"
6444,"56,85","61,65"
6445,"170,59","184,98"
6446,"113,72","123,32"
6447,"341,18","369,97"
6448,"647,8","702,47"
6449,"176,9","191,83"
6450,"70,51","76,46"
6451,"211,58","229,43"
6452,"220,14","238,72"
6453,"396,98","430,48"
6454,"3100,29","3361,93"
6455,"11,17","12,12"
6456,"5,71","6,19"
6457,"4,81","5,21"
6458,"11,04","11,97"
6459,"70,29","76,23"
6460,"22,25","23,88"
6461,"27,58","29,6"
6462,"5,64","6,05"
6463,"91,65","99,38"
6464,"5,16","5,54"
6465,"38,59","41,41"
6466,"8,15","8,74"
6467,"14,87","16,13"
6468,"18,49","19,84"
6469,"33,28","35,72"
6470,"6,53","7,01"
6471,"19,59","21,02"
6472,"3,47","3,72"
6473,"64,1","68,79"
6474,"397,51","426,6"
6475,"523,01","561,28"
6476,"266,38","285,87"
6477,"11,25","12,07"
6478,"8,57","9,2"
6479,"13,39","14,37"
6480,"16,22","17,4"
6481,"16,82","18,05"
6482,"21,03","22,57"
6483,20,"21,46"
6484,"42,44","45,55"
6485,"84,89","91,1"
6486,"14,49","15,71"
6487,"8,68","9,41"
6488,"16,69","18,09"
6489,"8,61","9,24"
6490,"66,72","71,6"
6491,"10,92","11,72"
6492,"9,71","10,53"
6493,"28,76","30,87"
6494,"17,53","19,01"
6495,"9,96","10,8"
6496,"6,4","6,94"
6497,"6,66","7,22"
6498,"42,24","45,8"
6499,"6,65","7,13"
6500,"14,4","15,45"
6501,"62,1","66,65"
6502,"15,85","17,19"
6503,"58,3","62,56"
