IdPMC,ValorGenericoPMC,ValorMGPMC
9799,"951,19","1020,78"
9800,"1902,36","2041,56"
9801,"2853,59","3062,4"
9802,"2219,47","2381,86"
9803,"17,76","19,06"
9804,"35,58","38,18"
9805,"40,63","43,6"
9806,"162,56","174,46"
9807,"244,95","262,89"
9808,"489,92","525,77"
9809,"205,39","220,42"
9810,"308,09","330,64"
9811,"182,7","196,07"
9812,"365,42","392,16"
9813,"548,18","588,3"
9814,"319,83","343,23"
9815,"639,7","686,51"
9816,"959,54","1029,75"
9817,"66,84","71,73"
9818,"100,31","107,65"
9819,"192,48","206,55"
9820,"270,81","290,62"
9821,"384,98","413,14"
9822,"821,17","881,25"
9823,"879,81","944,19"
9824,"1759,65","1888,41"
9825,"2639,54","2832,68"
9826,"3519,38","3776,9"
9827,"5865,64","6294,82"
9828,"8798,45","9442,24"
9829,"1642,38","1762,56"
9830,"1759,68","1888,43"
9831,"3519,39","3776,91"
9832,"7038,82","7553,87"
9833,"11731,4","12589,8"
9834,"17597,1","18884,69"
9835,"3284,83","3525,2"
9836,"3519,45","3776,97"
9837,"7038,94","7553,98"
9838,"10558,41","11330,97"
9839,"14077,9","15107,97"
9840,"23447,42","25163,07"
9841,"35194,73","37769,94"
9842,"5279,11","5665,4"
9843,"381,65","412,78"
9844,"342,98","370,95"
9845,"34,26","37,06"
9846,"88,99","96,25"
9847,"267,05","288,83"
9848,"400,57","433,24"
9849,"1335,32","1444,25"
9850,"2225,58","2407,11"
9851,"3560,93","3851,41"
9852,"514,81","552,47"
9853,"101,28","108,69"
9854,"149,52","160,46"
9855,"165,92","178,06"
9856,"96,62","103,68"
9857,"12,98","13,92"
9858,"633,48","679,83"
9859,"950,22","1019,76"
9860,"1267,08","1359,78"
9861,"1900,55","2039,63"
9862,"160,78","172,53"
9863,"1012,68","1086,78"
9864,"2025,35","2173,53"
9865,"45,27","48,96"
9866,"135,86","146,95"
9867,"166,18","179,74"
9868,"69,66","75,34"
9869,"87,11","94,21"
9870,"261,39","282,7"
9871,"232,04","250,97"
9872,"122,91","131,9"
9873,"149,41","160,35"
9874,"37,57","40,33"
9875,"41,36","44,39"
9876,"112,5","120,73"
9877,"225,02","241,48"
9878,"27,22","29,21"
9879,"340,22","365,12"
9880,"113,69","122,01"
9881,"122,94","131,94"
9882,"24,68","26,49"
9883,"48,12","51,63"
9884,"52,84","56,69"
9885,"2642,97","2836,34"
9886,"41,82","44,87"
9887,"69,27","74,35"
9888,"138,58","148,71"
9889,"301,05","323,09"
9890,"602,14","646,19"
9891,"451,59","484,63"
9892,"903,19","969,27"
9893,"264,7","284,06"
9894,"375,46","402,93"
9895,"44,89","48,16"
9896,"2243,99","2408,19"
9897,"31,57","33,88"
9898,"31,88","34,2"
9899,"61,96","66,5"
9900,"45,48","48,8"
9901,"90,96","97,61"
9902,"132,35","142,03"
9903,"18,81","20,33"
9904,"682,97","738,69"
9905,"187,74","201,46"
9906,"3284,63","3524,95"
9907,"40,42","43,73"
9908,"121,32","131,21"
9909,"480,41","515,57"
9910,"12666,71","13699,95"
9911,"5141,63","5561,04"
9912,"306,38","331,37"
9913,"510,63","552,28"
9914,"612,8","662,78"
9915,"1021,31","1104,63"
9916,"843,32","912,11"
9917,"739,56","799,89"
9918,"635,75","687,62"
9919,"589,48","637,56"
9920,"294,74","318,78"
9921,"5631,69","6091,09"
9922,"47,3","51,16"
9923,"57,39","61,59"
9924,"26,99","28,96"
9925,"39,94","42,86"
9926,"125,3","134,47"
9927,"36,48","39,15"
9928,"64,3","69,55"
9929,"34,64","37,46"
9930,"11,65","12,51"
9931,"57,57","62,27"
9932,"21,89","23,68"
9933,"205,72","220,78"
9934,"119,68","128,43"
9935,"141,27","151,61"
9936,"178,75","191,83"
9937,"141,31","151,65"
9938,"423,95","454,98"
9939,"84,88","91,09"
9940,"139,14","149,32"
9941,"566,01","607,43"
9942,"140,12","150,38"
9943,"115,34","123,78"
9944,"114,2","122,57"
9945,"75,2","80,71"
9946,"145,61","156,27"
9947,"42,59","45,7"
9948,"85,2","91,42"
9949,"170,36","182,81"
9950,"172,45","185,07"
9951,"83,32","89,42"
9952,"155,33","166,71"
9953,"288,05","309,13"
9954,"465,99","500,08"
9955,"359,93","386,27"
9956,"185,26","198,82"
9957,"154,38","165,67"
9958,"17,39","18,66"
9959,"26,54","28,49"
9960,"268,69","288,36"
9961,148,"158,83"
9962,"52,5","56,78"
9963,"69,97","75,68"
9964,"119,25","128,97"
9965,190,"203,91"
9966,"62,17","66,72"
9967,"186,48","200,12"
9968,"37,05","39,76"
9969,"317,34","343,22"
9970,"19,06","20,62"
9971,"17,67","19,12"
9972,"17,25","18,51"
9973,"45,32","49,02"
9974,"90,65","98,03"
9975,"95,71","102,7"
9976,"99,19","106,45"
9977,"208,09","223,32"
9978,"106,25","114,04"
9979,"212,51","228,05"
9980,"425,03","456,14"
9981,"445,93","478,56"
9982,"891,83","957,09"
9983,"83,36","89,46"
9984,"177,99","191,01"
9985,"32,64","35,03"
9986,"139,86","150,09"
9987,"279,72","300,2"
9988,"292,34","313,73"
9989,"584,68","627,46"
9990,"124,32","134,47"
9991,"297,51","321,77"
9992,"301,25","325,83"
9993,"38,78","41,61"
9994,"72,09","77,36"
9995,"97,53","104,66"
9996,"121,48","131,39"
9997,"404,3","437,28"
9998,"1064,91","1151,78"
9999,"227,1","245,62"
10000,"240,79","258,42"
10001,"27,14","29,35"
10002,"108,84","116,8"
10003,"163,31","175,25"
10004,"146,52","157,24"
10005,"56,58","60,73"
10006,"14,52","15,58"
10007,"18,15","19,48"
10008,"36,33",39
10009,"30,33","32,56"
10010,"49,33","53,36"
10011,"231,55","248,48"
10012,"69,44","74,51"
10013,"106,38","114,18"
10014,"92,97","99,77"
10015,"79,82","85,66"
10016,"165,75","177,88"
10017,"196,1","210,45"
10018,"411,18","441,28"
10019,"30,14","32,34"
10020,"72,11","77,39"
10021,"57,27","61,46"
10022,"214,8","230,51"
10023,"91,24","97,92"
10024,"72,43","77,72"
10025,"144,82","155,43"
10026,"217,25","233,15"
10027,"434,5","466,28"
10028,"144,81","155,4"
10029,"289,69","310,88"
10030,"869,04","932,62"
10031,"202,72","217,55"
10032,"42,97","46,1"
10033,"85,68","91,95"
10034,"106,49","114,29"
10035,"159,74","171,42"
10036,"638,84","685,59"
10037,"85,21","91,45"
10038,"340,73","365,66"
10039,"511,12","548,51"
10040,"198,19","212,69"
10041,"141,48","151,83"
10042,"235,83","253,08"
10043,"471,63","506,14"
10044,"51,52","55,3"
10045,"77,31","82,96"
10046,"84,14","90,3"
10047,"126,24","135,48"
10048,"252,49","270,96"
10049,"169,71","182,12"
10050,"254,56","273,18"
10051,"509,15","546,4"
10052,"76,52","82,12"
10053,"25,64","27,51"
10054,"9,94","10,75"
10055,"14,8","16,01"
10056,"136,77","147,93"
10057,"136,78","147,94"
10058,"29,85","32,3"
10059,"9,72","10,44"
10060,"90,62","98,02"
10061,"181,23","196,01"
10062,"26,66","28,83"
10063,"31,97","34,57"
10064,"43,84","47,42"
10065,"51,27","55,45"
10066,"76,9","83,18"
10067,"153,84","166,39"
10068,"121,32","130,2"
10069,"24,75","26,56"
10070,"58,34","62,61"
10071,"150,27","161,28"
10072,"300,57","322,57"
10073,"601,14","645,13"
10074,"644,05","691,17"
10075,"888,03","953,01"
10076,"47,47","50,94"
10077,"94,97","101,93"
10078,"284,88","305,73"
10079,"98,87","106,12"
10080,"296,63","318,33"
10081,"55,85","59,93"
10082,"167,51","179,77"
10083,"335,03","359,56"
10084,"66,78","72,22"
10085,"133,5","144,38"
10086,267,"288,78"
10087,"38,25","41,06"
10088,"38,69","41,53"
10089,"58,03","62,28"
10090,"76,14","81,72"
10091,"572,33","614,2"
10092,"177,6","190,6"
10093,"22,66","24,32"
10094,"45,29","48,61"
10095,"90,58","97,21"
10096,"3,79","4,06"
10097,"3,73","4,01"
10098,"22,01","23,63"
10099,"65,94","70,78"
10100,"40,82","43,82"
10101,"81,67","87,65"
10102,"245,04","262,97"
10103,"107,66","115,53"
10104,"26,9","29,1"
10105,"52,1","56,34"
10106,"23,98","25,93"
10107,"143,8","155,53"
10108,"169,9","182,33"
10109,"299,8","324,26"
10110,"749,54","810,67"
10111,"2248,59","2432,01"
10112,"4497,2","4864,04"
10113,"370,34","397,44"
10114,"740,84","795,04"
10115,"73,49","78,87"
10116,"526,72","565,27"
10117,"261,16","280,26"
10118,"211,78","227,27"
10119,"40,42","43,38"
10120,"80,8","86,72"
10121,"121,23","130,1"
10122,"33,4","35,85"
10123,"116,77","125,32"
10124,"233,54","250,62"
10125,"333,65","358,07"
10126,"467,13","501,3"
10127,"500,49","537,11"
10128,"834,17","895,2"
10129,"1000,97","1074,21"
10130,"129,76","139,25"
10131,"185,4","198,97"
10132,"259,53","278,51"
10133,"370,76","397,89"
10134,"519,08","557,05"
10135,"556,17","596,86"
10136,"926,9","994,72"
10137,"1112,28","1193,67"
10138,"170,23","184,11"
10139,"20,85","22,37"
10140,"143,36","153,85"
10141,"10,44","11,2"
10142,"83,4","89,5"
10143,"291,21","312,51"
10144,"75,3","80,8"
10145,"150,56","161,58"
10146,"301,15","323,19"
10147,"10,87","11,67"
10148,"106,86","115,58"
10149,"114,48","123,81"
10150,"190,8","206,37"
10151,"213,7","231,13"
10152,"228,97","247,64"
10153,"343,44","371,45"
10154,"381,59","412,72"
10155,"186,67","200,33"
10156,"280,01","300,5"
10157,"53,4","57,77"
10158,"22,26","23,89"
10159,"66,81","71,71"
10160,"89,07","95,6"
10161,"46,85","50,28"
10162,"70,26","75,4"
10163,"93,7","100,56"
10164,"257,22","276,03"
10165,"514,45","552,08"
10166,"771,66","828,14"
10167,"3086,67","3312,54"
10168,"388,12","416,52"
10169,"29,17","31,31"
10170,"87,54","93,94"
10171,"175,07","187,87"
10172,"107,35","115,2"
10173,"161,03","172,81"
10174,322,"345,56"
10175,"54,91","58,92"
10176,"109,86","117,89"
10177,"164,76","176,81"
10178,"329,56","353,67"
10179,"140,08","150,33"
10180,"280,17","300,67"
10181,"560,33","601,33"
10182,"101,33","108,74"
10183,152,"163,13"
10184,304,"326,24"
10185,608,"652,48"
10186,"54,54","58,98"
10187,"199,68","214,29"
10188,96,"103,02"
10189,"151,31","162,38"
10190,"60,51","64,95"
10191,"50,56","54,25"
10192,"70,75","75,94"
10193,"101,07","108,47"
10194,"141,51","151,86"
10195,"151,63","162,73"
10196,"283,03","303,74"
10197,"113,14","121,42"
10198,"161,64","173,47"
10199,"226,28","242,84"
10200,"242,45","260,19"
10201,"452,56","485,68"
10202,"78,16","84,53"
10203,"84,11","90,97"
10204,"252,33","272,92"
10205,"841,18","909,79"
10206,"25,75","27,85"
10207,"64,4","69,65"
10208,"7,17","7,7"
10209,"43,08","46,23"
10210,"79,04","85,48"
10211,"131,53","142,26"
10212,"53,59","57,97"
10213,"7235,14","7764,55"
10214,"393,29","425,38"
10215,"13,67","14,78"
10216,"275,04","295,17"
10217,"441,55","473,86"
10218,"728,35","781,65"
10219,"882,54","947,11"
10220,"529,5","568,25"
10221,"1059,07","1136,57"
10222,"454,27","487,52"
10223,"968,48","1039,35"
10224,"183,3","196,71"
10225,"1355,28","1454,45"
10226,"2710,59","2908,92"
10227,"916,49","983,55"
10228,"410,52","440,56"
10229,"241,68","259,36"
10230,"331,63","355,9"
10231,"358,48","384,71"
10232,"1344,42","1442,8"
10233,"813,44","872,96"
10234,"1480,84","1589,2"
10235,"1185,68","1272,44"
10236,"624,81","675,77"
10237,"1874,47","2027,36"
10238,"3748,94","4054,76"
10239,266,"285,46"
10240,"531,96","570,88"
10241,"797,95","856,34"
10242,"92,13","99,64"
10243,"183,33","196,75"
10244,"288,78","309,9"
10245,"53,3","57,65"
10246,"106,69","115,4"
10247,"94,64","102,36"
10248,"160,95","174,08"
10249,"107,33","116,08"
10250,"42,73","45,86"
10251,"66,17","71,57"
10252,"150,8","163,1"
10253,"200,11","216,43"
10254,"215,6","233,18"
10255,"2114,11","2268,81"
10256,"84,09","90,25"
10257,"162,27","174,13"
10258,"72,71","78,63"
10259,"118,88","128,58"
10260,"213,57","230,98"
10261,"163,74","177,1"
10262,"136,61","146,61"
10263,"2188,6","2348,74"
10264,"177,51","190,49"
10265,"98,3","106,32"
10266,"30,66","33,16"
10267,"96,07","103,91"
10268,"368,61","395,59"
10269,"110,6","118,68"
10270,"552,96","593,43"
10271,"2362,27","2535,12"
10272,"3557,96","3818,3"
10273,"1574,85","1690,09"
10274,"1968,57","2112,61"
10275,"2773,27","2976,19"
10276,"3053,09","3276,48"
10277,"340,27","365,17"
10278,"661,07","709,44"
10279,"1004,48","1077,99"
10280,"1337,89","1435,79"
10281,"1737,24","1864,36"
10282,"83,85","90,5"
10283,"87,81","94,78"
10284,"91,74","99,02"
10285,"105,47","114,09"
10286,"68,42","73,42"
10287,"69,56","74,65"
10288,"76,26","81,84"
10289,"148,75","159,64"
10290,"55,98","60,07"
10291,"152,48","163,64"
10292,"58,59","62,87"
10293,"11,7","12,66"
10294,"23,58","25,5"
10295,"134,99","145,99"
10296,"144,45","156,24"
10297,"35,52","38,41"
10298,"175,32","188,15"
10299,"208,93","225,97"
10300,"78,55","84,3"
10301,"56,92","61,08"
10302,"53,8","57,74"
10303,"107,64","115,52"
10304,"215,29","231,03"
10305,"322,94","346,58"
10306,"111,02","119,14"
10307,"333,04","357,42"
10308,"35,86","38,49"
10309,"55,49","59,54"
10310,"74,03","79,44"
10311,"161,21","173,01"
10312,"38,31","41,43"
10313,"21,05","22,77"
10314,"243,84","261,67"
10315,"395,27","424,19"
10316,"249,85","268,12"
10317,"40,77","43,75"
10318,"122,47","131,43"
10319,"367,13",394
10320,"121,36","131,26"
10321,"161,8",175
10322,"242,71","262,52"
10323,"14,77","15,97"
10324,"22,15","23,95"
10325,"88,62","95,85"
10326,"132,88","143,73"
10327,"177,19","191,64"
10328,"265,81","287,5"
10329,"9,91","10,71"
10330,"19,84","21,45"
10331,"39,66","42,89"
10332,"49,58","53,63"
10333,"138,85","150,18"
10334,"178,51","193,08"
10335,"198,35","214,53"
10336,"59,52","64,38"
10337,"34,4","36,91"
10338,"68,75","73,78"
10339,"73,64","79,03"
10340,"137,53","147,59"
10341,"294,67","316,22"
10342,"441,99","474,33"
10343,"60,11","64,5"
10344,"64,39","69,11"
10345,"120,2","129,01"
10346,"128,8","138,23"
10347,"257,59","276,43"
10348,"386,39","414,66"
10349,"80,98","86,91"
10350,"161,94","173,79"
10351,"242,94","260,71"
10352,"56,45","60,58"
10353,"169,25","181,64"
10354,"253,9","272,48"
10355,"78,8","84,56"
10356,"139,22","150,58"
10357,"278,43","301,15"
10358,"454,78","491,87"
10359,"779,67","843,26"
10360,"21,44","23,2"
10361,"85,78","92,78"
10362,"128,68","139,17"
10363,"171,57","185,56"
10364,"257,33","278,31"
10365,"31,75","34,35"
10366,"95,25","103,03"
10367,"142,86","154,52"
10368,"190,47",206
10369,"40,06","43,33"
10370,"120,14","129,94"
10371,"180,2","194,9"
10372,"240,29","259,89"
10373,"59,72","64,59"
10374,"119,43","129,17"
10375,"223,96","242,23"
10376,"44,28","47,9"
10377,"88,56","95,78"
10378,"332,14","359,23"
10379,"32,82","35,49"
10380,"131,27","141,97"
10381,"262,55","283,97"
10382,"492,28","532,43"
10383,"276,13","298,66"
10384,"552,24","597,29"
10385,"447,92","484,45"
10386,"664,3","718,49"
10387,"177,17","191,61"
10388,"675,68","725,12"
10389,"17,71","18,99"
10390,"106,2","113,97"
10391,"159,31","170,97"
10392,"50,45","54,14"
10393,"302,75","324,9"
10394,"454,13","487,37"
10395,"87,96","94,39"
10396,"527,73","566,34"
10397,"791,6","849,52"
10398,"95,69","102,69"
10399,"574,13","616,13"
10400,"861,15","924,16"
10401,"3,68","3,94"
10402,"5,16","5,53"
10403,"11,06","11,88"
10404,"22,12","23,74"
10405,"44,25","47,49"
10406,"9,08","9,75"
10407,"15,86",17
10408,"67,93","72,9"
10409,"90,56","97,19"
10410,"135,85","145,79"
10411,"21,33","22,89"
10412,"53,33","57,23"
10413,"80,03","85,88"
10414,"213,38",229
10415,"320,06","343,48"
10416,"159,3","170,95"
10417,"527,75","566,36"
10418,"791,63","849,54"
10419,"861,19","924,22"
10420,"276,23","296,44"
10421,"552,41","592,83"
10422,"1381,05","1482,1"
10423,"1657,27","1778,52"
10424,"2209,71","2371,4"
10425,"13810,59","14821,11"
10426,"95,24","103,01"
10427,"223,93","242,2"
10428,"41,2","44,57"
10429,"332,13","359,22"
10430,"447,86","484,4"
10431,"664,26","718,45"
10432,"690,32","746,63"
10433,"30,76","33,27"
10434,"46,12","49,88"
10435,"184,51","199,55"
10436,"38,79","41,95"
10437,"116,37","125,86"
10438,"174,59","188,83"
10439,"232,76","251,75"
10440,"57,84","62,55"
10441,"115,69","125,13"
10442,"216,92","234,62"
10443,"42,89","46,39"
10444,"85,8","92,8"
10445,"321,74","347,99"
10446,"31,81","34,39"
10447,"63,57","68,75"
10448,"254,32","275,07"
10449,"476,87","515,76"
10450,"267,49","289,31"
10451,"534,95","578,59"
10452,"433,86","469,25"
10453,"643,49","695,97"
10454,"171,61","185,6"
10455,"668,71","723,26"
10456,"34,19","36,69"
10457,"102,52","110,03"
10458,"763,14","818,97"
10459,"10,04","10,77"
10460,"12,29","13,19"
10461,"83,97","90,11"
10462,"119,82","128,58"
10463,"239,65","257,19"
10464,"359,45","385,76"
10465,"133,96","143,76"
10466,"267,94","287,55"
10467,"401,93","431,34"
10468,"94,85","101,79"
10469,"316,21","339,33"
10470,"19,18","20,71"
10471,"28,78","31,06"
10472,"57,58","62,14"
10473,"86,34","93,2"
10474,"14,63","15,69"
10475,"131,61","141,24"
10476,"92,47","99,23"
10477,"138,69","148,83"
10478,"189,63","203,51"
10479,"10,17","10,92"
10480,"76,28","81,87"
10481,"39,82","43,07"
10482,"70,73","75,9"
10483,"139,13","149,3"
10484,"3,23","3,49"
10485,"6,48","6,99"
10486,"12,95","13,98"
10487,"16,21","17,5"
10488,"25,92","27,98"
10489,"32,4","34,97"
10490,"58,31","62,92"
10491,"64,8","69,94"
10492,"77,75","83,92"
10493,"97,19","104,9"
10494,"161,98","174,82"
10495,"44,78","48,43"
10496,"26,86","29,04"
10497,"46,02","49,78"
10498,"8,75","9,47"
10499,"6,32","6,83"
10500,"8,44","9,13"
10501,"16,83","18,16"
10502,"617,16","667,5"
10503,"586,34","634,17"
10504,"12,34","13,35"
10505,"12,6","13,63"
10506,"11,98","12,95"
10507,"142,64","153,08"
10508,"61,06","65,53"
10509,"99,8","107,93"
10510,"326,64","350,55"
10511,"35,04","37,62"
10512,"140,19","150,45"
10513,"107,72","116,5"
10514,"323,3","349,66"
10515,"41,04","44,06"
10516,"67,88","72,85"
10517,"11,86","12,73"
10518,"115,85","124,32"
10519,"292,77","314,2"
10520,"441,57","473,87"
10521,"130,32","139,86"
10522,"217,24","233,12"
10523,"101,75","109,2"
10524,"138,23","148,34"
10525,89,"95,51"
10526,"187,02","200,7"
10527,"55,41","59,46"
10528,"68,86","74,48"
10529,"37,56","40,31"
10530,"29,56","31,71"
10531,"59,02","63,34"
10532,"93,43","100,25"
10533,"48,5","52,45"
10534,"233,33","250,4"
10535,"24,78","26,79"
10536,"26,92","29,11"
10537,"31,02","33,53"
10538,"26,1","28,23"
10539,"46,53","49,93"
10540,"202,83","217,67"
10541,"33,96","36,73"
10542,"366,07","392,85"
10543,"107,18","115,03"
10544,"214,38","230,05"
10545,"123,2","133,24"
10546,"255,54","276,37"
10547,"105,78","113,53"
10548,"129,37","139,92"
10549,"252,3","272,88"
10550,"64,82","69,56"
10551,"110,78","118,88"
10552,"100,78","108,15"
10553,"160,16","171,88"
10554,"77,8","84,15"
10555,"30,92","33,44"
10556,"116,09","125,57"
10557,"1347,18","1445,74"
10558,"462,41","496,24"
10559,"247,53","265,64"
10560,"495,05","531,27"
10561,"39,11","42,3"
10562,"53,63",58
10563,"54,72","58,73"
10564,105,"112,68"
10565,"12,66","13,59"
10566,"16,35","17,56"
10567,"77,89","83,58"
10568,"155,83","167,22"
10569,"233,44","252,49"
10570,"39,25","42,43"
10571,"15,9","17,06"
10572,"107,09","115,83"
10573,"101,76","109,21"
10574,"570,91","612,67"
10575,"72,22","77,5"
10576,"87,16","93,54"
10577,"130,78","140,35"
10578,"43,52","46,7"
10579,"62,9","67,5"
10580,"43,59","46,78"
10581,"87,19","93,56"
10582,"76,19","82,4"
10583,"98,33","106,34"
10584,"64,29","69,53"
10585,"66,39","71,81"
10586,"76,79","83,06"
10587,"53,77","58,16"
10588,"36,03","38,97"
10589,"34,25","37,05"
10590,"65,89","70,71"
10591,"188,23",202
10592,"263,51","282,79"
10593,"333,62","358,04"
10594,"57,52","62,21"
10595,"22,19","23,99"
10596,"41,64","45,03"
10597,107,"114,83"
10598,"71,86","77,11"
10599,"100,69","108,9"
10600,"201,37","217,79"
10601,"278,3","298,66"
10602,"556,58","597,31"
10603,"1132,08","1214,92"
10604,"106,01","113,76"
10605,"242,99","260,77"
10606,"101,25","108,66"
10607,"202,49","217,29"
10608,"303,72","325,95"
10609,"214,08","229,76"
10610,"428,1","459,43"
10611,"305,22","327,56"
10612,"610,46","655,13"
10613,"325,44","349,25"
10614,"28,49","30,58"
10615,"85,48","91,72"
10616,"218,65","234,64"
10617,"76,31","81,9"
10618,"228,99","245,74"
10619,"458,03","491,54"
10620,"686,92","737,17"
10621,"133,68","143,47"
10622,"401,05","430,4"
10623,"1203,15","1291,19"
10624,"42,29","45,39"
10625,"185,74","199,35"
10626,"185,7","199,29"
10627,"898,96","964,74"
10628,"49,6","53,22"
10629,"396,72","425,74"
10630,"832,35","893,26"
10631,"212,54","228,09"
10632,"425,06","456,15"
10633,"466,57","500,72"
10634,"51,84","55,63"
10635,"180,6","193,82"
10636,"361,16","387,6"
10637,"69,55","74,64"
10638,"208,62","223,89"
10639,"417,25","447,77"
10640,"225,33","243,72"
10641,"450,61","487,37"
10642,"185,29","200,39"
10643,"205,58","222,35"
10644,"616,73","667,05"
10645,"1103,33","1193,34"
10646,"1638,3","1771,94"
10647,"8,71","9,35"
10648,"75,37","80,89"
10649,"97,79","104,94"
10650,"128,22","137,61"
10651,"110,18","118,25"
10652,"68,8","73,84"
10653,"412,78","442,99"
10654,"144,91","155,51"
10655,"434,65","466,45"
10656,"869,35","932,97"
10657,"2529,09","2714,15"
10658,"95,4","102,38"
10659,"62,47","67,05"
10660,"66,69","71,57"
10661,"400,12","429,4"
10662,"56,64","61,26"
10663,"46,42","50,2"
10664,"74,76","80,86"
10665,"123,01","133,04"
10666,"169,89","183,75"
10667,"69,01","74,06"
10668,"276,06","296,26"
10669,"311,41","334,19"
10670,"406,09","435,8"
10671,"193,39","207,53"
10672,"270,68","290,48"
10673,"10,92","11,72"
10674,"8,5","9,12"
10675,"17,02","18,26"
10676,"93,8","100,67"
10677,"65,68","70,49"
10678,"259,54","280,72"
10679,"46,55","50,35"
10680,"93,16","100,76"
10681,"95,6","103,4"
10682,"286,81","310,2"
10683,"573,63","620,42"
10684,"648,91","701,83"
10685,"1946,74","2105,54"
10686,"3893,46","4211,05"
10687,"64,95","69,69"
10688,"129,87","139,38"
10689,"259,76","278,77"
10690,"264,16","283,48"
10691,"528,3","566,95"
10692,"178,25","191,3"
10693,"88,66","95,14"
10694,"177,31","190,29"
10695,"25,95","27,86"
10696,"38,93","41,78"
10697,"296,16","317,82"
10698,"1480,55","1588,88"
10699,"5923,47","6356,88"
10700,"2107,63","2261,84"
10701,"1264,56","1357,09"
10702,"210,73","226,15"
10703,"5837,82","6314,01"
10704,"2918,85","3156,94"
10705,"114,41","122,79"
10706,"259,17","278,12"
10707,"360,78","387,17"
10708,"64,85","69,59"
10709,"80,98","87,59"
10710,"139,12","150,47"
10711,"74,06","79,48"
10712,"59,42","64,26"
10713,"92,8","99,59"
10714,"238,55",256
10715,"477,12","512,03"
10716,"1384,65","1485,97"
10717,"902,67","968,72"
10718,"161,08","172,87"
10719,"353,64","379,51"
10720,"80,75","87,33"
10721,"132,63","142,34"
10722,"143,65","154,16"
10723,"107,39","115,25"
10724,"38,32","41,45"
10725,"351,11","376,8"
10726,"25,91","27,8"
10727,"62,57","67,67"
10728,"56,13","60,7"
10729,"181,65","196,48"
10730,"153,78","165,04"
10731,"43,12","46,28"
10732,"129,36","138,81"
10733,"47,01","50,84"
10734,"228,1","246,7"
10735,"88034,85","95215,93"
10736,"87733,07","94889,53"
10737,"127995,98","138436,74"
10738,"122160,14","132124,86"
10739,"112424,02","121594,56"
10740,150525,"162803,47"
10741,"9,4","10,17"
10742,"15,62","16,89"
10743,"21,96","23,76"
10744,"70,44","76,18"
10745,"41,8","45,21"
10746,"13,26","14,34"
10747,"1075,93","1163,69"
10748,"14,27","15,43"
10749,"15,01","16,24"
10750,"304,05","328,85"
10751,"98,35","106,38"
10752,"7,76","8,32"
10753,"15,07","16,29"
10754,"18,63","20,16"
10755,"25,09","26,93"
10756,"22,8","24,47"
10757,"34,22","37,01"
10758,"627,39","678,56"
10759,"895,44","968,48"
10760,"411,64","445,22"
10761,"723,49","776,42"
10762,"3183,15","3442,8"
10763,"3339,94","3612,38"
10764,"88,07","95,25"
10765,"835,75","903,92"
10766,"29,47","31,87"
10767,"55,15","59,65"
10768,"8,52","9,22"
10769,"418,88","453,04"
10770,"85,12","92,06"
10771,"53,27","57,61"
10772,"826,44","893,85"
10773,"30,83","33,33"
10774,"11,58","12,52"
10775,"40,49","43,79"
10776,"64,06","69,28"
10777,"53,46","57,82"
10778,"35,56","38,46"
10779,"101,36","109,62"
10780,"78,97","85,41"
10781,"83,71","90,54"
10782,"100,17","108,33"
10783,"41,89","45,31"
10784,"41,69","45,1"
10785,"21,83","23,61"
10786,"50,76","54,89"
10787,"87,32","94,45"
10788,"68,85","74,46"
10789,"16731,27","18096,05"
10790,"37754,93","40834,64"
10791,"80942,02","87544,54"
10792,"36405,89","39375,55"
10793,"48117,47","52042,44"
10794,"4,76","5,12"
10795,"5036,48","5405,01"
10796,"38,85","41,69"
10797,"53,15","57,05"
10798,"65,29","70,06"
10799,"66,63","71,51"
10800,"115,43","124,85"
10801,"2044,98","2194,61"
10802,"25,15","26,99"
10803,"86,83","93,18"
10804,"16,59","17,95"
10805,"207,14","224,03"
10806,"55,51","59,57"
10807,"36,52","39,19"
10808,"18,08","19,41"
10809,"8,88","9,53"
10810,"189,41","204,87"
10811,"17,29","18,57"
10812,"1202,09","1300,15"
10813,"182,79","197,7"
10814,"33,3","35,74"
10815,"19,37","20,96"
10816,"47,57","51,05"
10817,"32,95","35,64"
10818,"30,62","33,11"
10819,"48,54","52,51"
10820,"18,98","20,53"
10821,"31,08","33,63"
10822,"18,34","19,69"
10823,"19,6","21,04"
10824,"39,7","42,61"
10825,"4,87","5,23"
10826,75,"80,49"
10827,"30,39","32,87"
10828,"31,91","34,51"
10829,"75,41","80,93"
10830,"76,45","82,03"
10831,"58,2","62,46"
10832,"31,7","34,02"
10833,"167,65","179,92"
10834,"49,08","52,67"
10835,"103,3","110,84"
10836,"16,01","17,18"
10837,"93,62","100,46"
10838,"51,3","55,06"
10839,"22,61","24,46"
10840,"34,16","36,94"
10841,"55,67","59,75"
10842,"2289,18","2456,68"
10843,"1441,96","1547,46"
10844,"1973,85","2118,27"
10845,"62,18","66,73"
10846,"49,46","53,09"
10847,"98,93","106,16"
10848,"125,42","134,58"
10849,"203,15","218,02"
10850,"288,81","309,94"
10851,"851,2","913,48"
10852,"76,79","82,41"
10853,"425,34","456,45"
10854,"101,53","109,82"
10855,"90,09","96,69"
10856,"129,22","138,66"
10857,"4468,37","4795,32"
10858,"56,81","61,43"
10859,"227,28","245,82"
10860,"115,2","124,6"
10861,"14,97","16,06"
